"aircraft_type","altitude","callsign","datetime","destination","heading","id","is_on_ground","latitude","longitude","mode_s_address","origin","registration","source","source_data_type","source_flight_id","source_update_type","speed","squawk","timestamp","vertical_speed"
"B752",39000,"z.NO-A91616","2017-04-17T16:51:45",,0,1032615556,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492447905,0
"B752",39000,"z.NO-A91616","2017-04-17T16:52:49",,0,1032635489,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492447969,0
"B752",39000,"z.NO-A91616","2017-04-17T16:53:54",,0,1032655474,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448034,0
"B752",39000,"z.NO-A91616","2017-04-17T16:54:48",,0,1032675512,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448088,0
"B752",39000,"z.NO-A91616","2017-04-17T16:55:52",,0,1032700707,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448152,0
"B752",39000,"z.NO-A91616","2017-04-17T16:56:47",,0,1032715346,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448207,0
"B752",39000,"z.NO-A91616","2017-04-17T16:57:51",,0,1032735232,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448271,0
"B752",39000,"z.NO-A91616","2017-04-17T16:59:50",,0,1032763377,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448390,0
"B752",39000,"z.NO-A91616","2017-04-17T17:01:49",,0,1032791514,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448509,0
"B752",39000,"z.NO-A91616","2017-04-17T17:02:53",,0,1032811310,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448573,0
"B752",39000,"z.NO-A91616","2017-04-17T17:03:47",,0,1032831084,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448627,0
"B752",39000,"z.NO-A91616","2017-04-17T17:04:52",,0,1032850907,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448692,0
"B752",39000,"z.NO-A91616","2017-04-17T17:05:48",,0,1032870693,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448748,0
"B752",39000,"z.NO-A91616","2017-04-17T17:07:52",,0,1032898853,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448872,0
"B752",39000,"z.NO-A91616","2017-04-17T17:08:52",,0,1032918469,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492448932,0
"B752",39000,"z.NO-A91616","2017-04-17T17:10:51",,0,1032946484,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492449051,0
"B752",39000,"z.NO-A91616","2017-04-17T17:11:45",,0,1032966056,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492449105,0
"B752",39000,"z.NO-A91616","2017-04-17T17:13:51",,0,1032993836,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492449231,0
"B752",39000,"z.NO-A91616","2017-04-17T17:14:52",,0,1033013391,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492449292,0
"B752",39000,"z.NO-A91616","2017-04-17T17:16:53",,0,1033041277,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492449413,0
"B752",39000,"z.NO-A91616","2017-04-17T17:18:55",,0,1033069001,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492449535,0
"B752",39000,"z.NO-A91616","2017-04-17T17:19:50",,0,1033088470,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492449590,0
"B752",39000,"z.NO-A91616","2017-04-17T17:20:55",,0,1033107976,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492449655,0
"B752",39000,"z.NO-A91616","2017-04-17T17:21:49",,0,1033127435,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492449709,0
"B752",39000,"z.NO-A91616","2017-04-17T17:22:54",,0,1033146733,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492449774,0
"B752",39000,"z.NO-A91616","2017-04-17T17:24:53",,0,1033174410,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492449893,0
"B752",39000,"z.NO-A91616","2017-04-17T17:25:54",,0,1033198923,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492449954,0
"B752",39000,"z.NO-A91616","2017-04-17T17:26:52",,0,1033212881,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450012,0
"B752",39000,"z.NO-A91616","2017-04-17T17:28:53",,0,1033240272,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450133,0
"B752",39000,"z.NO-A91616","2017-04-17T17:29:49",,0,1033259349,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450189,0
"B752",39000,"z.NO-A91616","2017-04-17T17:30:35",,0,1033278448,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450235,0
"B752",39000,"z.NO-A91616","2017-04-17T17:31:47",,0,1033297522,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450307,0
"B752",39000,"z.NO-A91616","2017-04-17T17:31:59",,0,1033316575,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450319,0
"B752",39000,"z.NO-A91616","2017-04-17T17:33:18",,0,1033343660,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450398,0
"B752",39000,"z.NO-A91616","2017-04-17T17:33:18",,0,1033362685,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450398,0
"B752",39000,"z.NO-A91616","2017-04-17T17:36:40",,0,1033381694,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450600,0
"B752",39000,"z.NO-A91616","2017-04-17T17:37:55",,0,1033400656,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450675,0
"B752",39000,"z.NO-A91616","2017-04-17T17:38:48",,0,1033419522,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450728,0
"B752",39000,"z.NO-A91616","2017-04-17T17:39:52",,0,1033438381,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450792,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033457196,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033483974,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033502699,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033521391,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033548150,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033574756,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033593309,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033619866,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033646379,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033664977,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033691415,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033717643,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033735967,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033754231,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033772504,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033798632,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033816848,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033842885,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033861123,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",39000,"z.NO-A91616","2017-04-17T17:40:37",,0,1033892339,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2004",1492450837,0
"B752",37000,"z.NO-A91616","2017-04-17T20:10:52",,0,1035757542,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"0000",1492459852,0
"B752",36950,"z.NO-A91616","2017-04-17T20:11:47",,0,1035774539,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"0000",1492459907,0
"B752",36975,"z.NO-A91616","2017-04-17T20:13:50",,0,1035798820,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460030,0
"B752",36975,"z.NO-A91616","2017-04-17T20:14:50",,0,1035815794,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460090,0
"B752",36975,"z.NO-A91616","2017-04-17T20:15:54",,0,1035832693,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460154,0
"B752",36975,"z.NO-A91616","2017-04-17T20:16:48",,0,1035854966,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460208,0
"B752",36975,"z.NO-A91616","2017-04-17T20:17:47",,0,1035871987,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460267,0
"B752",36975,"z.NO-A91616","2017-04-17T20:18:53",,0,1035889037,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460333,0
"B752",36975,"z.NO-A91616","2017-04-17T20:19:52",,0,1035900806,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460392,0
"B752",36975,"z.NO-A91616","2017-04-17T20:21:49",,0,1035924993,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460509,0
"B752",36975,"z.NO-A91616","2017-04-17T20:22:52",,0,1035941907,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460572,0
"B752",36975,"z.NO-A91616","2017-04-17T20:24:47",,0,1035966008,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460687,0
"B752",36975,"z.NO-A91616","2017-04-17T20:25:52",,0,1035982898,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460752,0
"B752",36975,"z.NO-A91616","2017-04-17T20:26:52",,0,1035999797,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460812,0
"B752",36975,"z.NO-A91616","2017-04-17T20:27:53",,0,1036021804,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460873,0
"B752",36975,"z.NO-A91616","2017-04-17T20:29:54",,0,1036040406,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492460994,0
"B752",36975,"z.NO-A91616","2017-04-17T20:31:53",,0,1036064196,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492461113,0
"B752",36975,"z.NO-A91616","2017-04-17T20:33:53",,0,1036087896,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492461233,0
"B752",36975,"z.NO-A91616","2017-04-17T20:35:54",,0,1036111685,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492461354,0
"B752",36975,"z.NO-A91616","2017-04-17T20:36:46",,0,1036128317,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492461406,0
"B752",36975,"z.NO-A91616","2017-04-17T20:38:49",,0,1036152156,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492461529,0
"B752",36975,"z.NO-A91616","2017-04-17T20:39:55",,0,1036168712,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492461595,0
"B752",36975,"z.NO-A91616","2017-04-17T20:40:55",,0,1036185271,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492461655,0
"B752",36975,"z.NO-A91616","2017-04-17T20:42:55",,0,1036208951,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492461775,0
"B752",36975,"z.NO-A91616","2017-04-17T20:43:49",,0,1036225442,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492461829,0
"B752",36975,"z.NO-A91616","2017-04-17T20:44:53",,0,1036242029,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492461893,0
"B752",36975,"z.NO-A91616","2017-04-17T20:46:52",,0,1036265859,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462012,0
"B752",36975,"z.NO-A91616","2017-04-17T20:48:51",,0,1036289489,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462131,0
"B752",36975,"z.NO-A91616","2017-04-17T20:49:45",,0,1036305886,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462185,0
"B752",36975,"z.NO-A91616","2017-04-17T20:50:51",,0,1036322303,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462251,0
"B752",36975,"z.NO-A91616","2017-04-17T20:51:46",,0,1036338672,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462306,0
"B752",36975,"z.NO-A91616","2017-04-17T20:52:36",,0,1036354969,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462356,0
"B752",36975,"z.NO-A91616","2017-04-17T20:53:24",,0,1036371220,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462404,0
"B752",36975,"z.NO-A91616","2017-04-17T20:53:24",,0,1036394511,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462404,0
"B752",36975,"z.NO-A91616","2017-04-17T20:53:24",,0,1036410736,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462404,0
"B752",36975,"z.NO-A91616","2017-04-17T20:53:24",,0,1036426877,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462404,0
"B752",36975,"z.NO-A91616","2017-04-17T20:53:24",,0,1036450006,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462404,0
"B752",36975,"z.NO-A91616","2017-04-17T20:53:24",,0,1036466133,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462404,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036489151,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036505234,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036521222,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036543514,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036566295,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036582043,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036597958,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036613867,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036629773,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036645636,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036668520,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036684198,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,"z.NO-A91616","2017-04-17T21:01:52",,0,1036700001,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492462912,0
"B752",36975,,"2017-04-17T21:17:40",,,1036687711,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"",1492463860,
"B752",36975,"z.NO-A91616","2017-04-17T21:18:42",,0,1036715727,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492463922,0
"B752",36975,,"2017-04-17T21:18:59",,,1036719392,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"7216",1492463939,
"B752",36975,,"2017-04-17T21:19:15",,,1036703596,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"7216",1492463955,
"B752",36975,"z.NO-A91616","2017-04-17T21:19:51",,0,1036731441,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492463991,0
"B752",36975,"z.NO-A91616","2017-04-17T21:19:58",,0,1036747142,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492463998,0
"B752",36975,,"2017-04-17T21:20:00",,,1036735166,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"7216",1492464000,
"B752",36975,"z.NO-A91616","2017-04-17T21:21:45",,0,1036762851,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492464105,0
"B752",36975,,"2017-04-17T21:22:02",,,1036764223,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"7216",1492464122,
"B752",36975,,"2017-04-17T21:22:16",,,1036750950,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"7216",1492464136,
"B752",36975,"z.NO-A91616","2017-04-17T21:22:44",,0,1036778519,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492464164,0
"B752",36975,,"2017-04-17T21:23:40",,,1036782460,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"7216",1492464220,
"B752",36975,"z.NO-A91616","2017-04-17T21:23:45",,0,1036794214,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492464225,0
"B752",36975,,"2017-04-17T21:24:02",,,1036798249,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"7216",1492464242,
"B752",36975,,"2017-04-17T21:25:39",,,1036818458,false,27.3437,-84.6792,"A91616",,"N685DA","adsbexchange","2","11081238",,462,"7216",1492464339,19
"B752",36975,"z.NO-A91616","2017-04-17T21:25:50",,0,1036816942,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492464350,0
"B752",36975,,"2017-04-17T21:26:15",,,1036805193,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"7216",1492464375,
"B752",36975,"z.NO-A91616","2017-04-17T21:27:55",,0,1036839335,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492464475,0
"B752",36978,,"2017-04-17T21:28:01",,,1036843406,false,27.6271,-84.4885,"A91616",,"N685DA","adsbexchange","2","11081238",,489,"7216",1492464481,21
"B752",36975,,"2017-04-17T21:28:14",,,1036827804,false,27.5124,-84.5637,"A91616",,"N685DA","adsbexchange","2","11081238",,495,"7216",1492464494,28
"B752",36980,,"2017-04-17T21:28:59",,,1036850180,false,27.7426,-84.4119,"A91616",,"N685DA","adsbexchange","2","11081238",,489,"7216",1492464539,36
"B752",36975,"z.NO-A91616","2017-04-17T21:29:53",,0,1036861527,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492464593,0
"B752",36975,,"2017-04-17T21:29:58",,,1036865660,false,27.8526,-84.3406,"A91616",,"N685DA","adsbexchange","2","11081238",,484,"7216",1492464598,25
"B752",36975,,"2017-04-17T21:30:39",,,1036885535,false,27.933,-84.2871,"A91616",,"N685DA","adsbexchange","2","11081238",,483,"7216",1492464639,24
"B752",36975,,"2017-04-17T21:31:20",,,1036872425,false,27.933,-84.2871,"A91616",,"N685DA","adsbexchange","2","11081238",,483,"7216",1492464680,24
"B752",36975,"z.NO-A91616","2017-04-17T21:31:53",,0,1036883624,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492464713,0
"B752",36975,,"2017-04-17T21:31:55",,,1036909943,false,27.933,-84.2871,"A91616",,"N685DA","adsbexchange","2","11081238",,483,"7216",1492464715,24
"B752",36975,"z.NO-A91616","2017-04-17T21:32:56",,0,1036898816,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492464776,0
"B752",36975,"z.NO-A91616","2017-04-17T21:34:54",,0,1036920866,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492464894,0
"B752",36975,,"2017-04-17T21:35:24",,,1036925268,false,28.3872,-83.9912,"A91616",,"N685DA","adsbexchange","2","11081238",,479,"7216",1492464924,35
"B752",36975,"z.NO-A91616","2017-04-17T21:35:55",,0,1036935990,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492464955,0
"B752",36975,,"2017-04-17T21:36:37",,,1036940578,false,28.5558,-83.8811,"A91616",,"N685DA","adsbexchange","2","11081238",,479,"7216",1492464997,40
"B752",37550,"z.NO-A91616","2017-04-17T21:36:52",,0,1036951208,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492465012,0
"B752",38000,"z.NO-A91616","2017-04-17T21:37:55",,0,1036966368,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492465075,0
"B752",37675,,"2017-04-17T21:38:10",,,1036955837,false,28.6503,-83.8173,"A91616",,"N685DA","adsbexchange","2","11081238",,479,"7216",1492465090,527
"B752",37975,,"2017-04-17T21:38:26",,,1036971049,false,28.7521,-83.7493,"A91616",,"N685DA","adsbexchange","2","11081238",,479,"7216",1492465106,828
"B752",37975,"z.NO-A91616","2017-04-17T21:38:50",,0,1036981490,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492465130,0
"B752",37975,,"2017-04-17T21:39:36",,,1036986278,false,28.8883,-83.6582,"A91616",,"N685DA","adsbexchange","2","11081238",,479,"7216",1492465176,8
"B752",37975,,"2017-04-17T21:39:56",,,1036992960,false,28.9975,-83.5843,"A91616",,"N685DA","adsbexchange","2","11081238",,485,"7216",1492465196,39
"B752",37975,"z.NO-A91616","2017-04-17T21:40:49",,0,1037003393,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492465249,0
"B752",37975,,"2017-04-17T21:40:53",,,1037008283,false,29.1126,-83.5069,"A91616",,"N685DA","adsbexchange","2","11081238",,482,"7216",1492465253,34
"B752",37975,,"2017-04-17T21:41:40",,,1037014927,false,29.2057,-83.4449,"A91616",,"N685DA","adsbexchange","2","11081238",,482,"7216",1492465300,35
"B752",37975,"z.NO-A91616","2017-04-17T21:42:48",,0,1037025180,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492465368,0
"B752",37975,,"2017-04-17T21:43:32",,,1037030145,false,29.3482,-83.3475,"A91616",,"N685DA","adsbexchange","2","11081238",,478,"4631",1492465412,37
"B752",37975,,"2017-04-17T21:43:41",,,1037045333,false,29.4277,-83.2931,"A91616",,"N685DA","adsbexchange","2","11081238",,472,"4631",1492465421,35
"B752",37975,"z.NO-A91616","2017-04-17T21:43:47",,0,1037040191,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492465427,0
"B752",37975,,"2017-04-17T21:44:40",,,1037060489,false,29.5266,-83.2267,"A91616",,"N685DA","adsbexchange","2","11081238",,475,"4631",1492465480,24
"B752",37975,"z.NO-A91616","2017-04-17T21:44:53",,0,1037055330,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492465493,0
"B752",37975,,"2017-04-17T21:45:56",,,1037067071,false,29.6854,-83.1186,"A91616",,"N685DA","adsbexchange","2","11081238",,469,"4631",1492465556,13
"B752",37975,"z.NO-A91616","2017-04-17T21:46:47",,0,1037076985,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492465607,0
"B752",37975,,"2017-04-17T21:47:00",,,1037082157,false,29.7947,-83.0432,"A91616",,"N685DA","adsbexchange","2","11081238",,467,"4631",1492465620,27
"B752",37750,,"2017-04-17T21:47:50",,,1037097281,false,29.8959,-82.9743,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"7216",1492465670,19
"B752",37825,"z.NO-A91616","2017-04-17T21:47:55",,0,1037091890,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492465675,0
"B752",36950,"z.NO-A91616","2017-04-17T21:48:52",,0,1037106910,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"4744",1492465732,0
"B752",36975,,"2017-04-17T21:48:58",,,1037112389,false,30.0335,-82.8791,"A91616",,"N685DA","adsbexchange","2","11081238",,470,"7216",1492465738,-717
"B752",36975,"z.NO-A91616","2017-04-17T21:49:47",,0,1037121941,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492465787,0
"B752",36975,,"2017-04-17T21:50:07",,,1037127481,false,30.0763,-82.8493,"A91616",,"N685DA","adsbexchange","2","11081238",,470,"7216",1492465807,-38
"B752",36975,,"2017-04-17T21:50:46",,,1037142507,false,30.2305,-82.7431,"A91616",,"N685DA","adsbexchange","2","11081238",,471,"7216",1492465846,32
"B752",36975,"z.NO-A91616","2017-04-17T21:50:52",,0,1037136956,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492465852,0
"B752",36975,,"2017-04-17T21:52:14",,,1037149082,false,30.3132,-82.6857,"A91616",,"N685DA","adsbexchange","2","11081238",,473,"7216",1492465934,36
"B752",36975,"z.NO-A91616","2017-04-17T21:52:47",,0,1037158609,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492465967,0
"B752",36975,,"2017-04-17T21:53:34",,,1037161995,false,30.4604,-82.5833,"A91616",,"N685DA","adsbexchange","2","11081238",,475,"6133",1492466014,33
"B752",36975,,"2017-04-17T21:53:37",,,1037170633,false,30.5505,-82.5462,"A91616",,"N685DA","adsbexchange","2","11081238",,470,"6133",1492466017,11
"B752",36975,"z.NO-A91616","2017-04-17T21:54:50",,0,1037179991,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466090,0
"B752",36975,,"2017-04-17T21:54:54",,,1037185577,false,30.7378,-82.5425,"A91616",,"N685DA","adsbexchange","2","11081238",,465,"6133",1492466094,35
"B752",36975,,"2017-04-17T21:55:44",,,1037200468,false,30.8152,-82.5386,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"6133",1492466144,33
"B752",36975,"z.NO-A91616","2017-04-17T21:55:45",,0,1037194747,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466145,0
"B752",36975,,"2017-04-17T21:56:34",,,1037206910,false,30.931,-82.5341,"A91616",,"N685DA","adsbexchange","2","11081238",,462,"6133",1492466194,43
"B752",36975,"z.NO-A91616","2017-04-17T21:57:47",,0,1037216149,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466267,0
